project_id,item_code,description_ar,category,unit,quantity,unit_price_sar,confidence,waste_factor
SA-R04525,07PL,Grey water pipe,Plumbing,no,919.42,98.98,98,0.05
SA-R04525,08WA,Bitumen waterproofing,Waterproofing,m2,1226.46,43.27,90,0.08
SA-R04525,09HV,Air handling unit,HVAC,no,1259.37,1918.74,80,0.03
SA-R04525,10FI,Emergency light,FireFighting,no,2250.16,276.31,81,0.03
SA-R04525,11BL,AAC blocks,Block,m2,752.21,33.84,79,0.06
SA-R04525,12CE,Wall tiles,Ceramic,m2,2154.07,53.22,76,0.1
SA-R04526,01EA,Trench excavation,EarthWork,m3,76.63,24.97,91,0.05
SA-R04526,02PL,Cement plaster internal,Plaster,m2,176.59,28.27,82,0.1
SA-R04526,03HV,Air handling unit,HVAC,no,75.51,2508.87,95,0.03
SA-R04526,04CO,RC beams,Concrete,m3,112.88,457.47,83,0.05
SA-R04526,05FI,Emergency light,FireFighting,no,179.92,354.53,96,0.03
SA-R04526,06BL,Hollow concrete blocks 10cm,Block,m2,122.5,40.84,79,0.06
SA-R04526,07MA,Granite flooring,Marble,m2,152.32,175.69,90,0.08
SA-R04526,08RE,Steel reinforcement 40ksi,Reinforcement,ton,139.38,3592.62,94,0.07
SA-R04527,01PA,Anti-mold paint,Paint,m2,901.29,14.48,87,0.1
SA-R04527,02PL,Pump set,Plumbing,no,3226.85,101.73,91,0.05
SA-R04527,03EL,Passenger elevator 6 stop,Elevator,no,3193.04,213641.5,80,0.01
SA-R04527,04FI,Emergency light,FireFighting,no,1642.45,297.51,93,0.03
SA-R04527,05PL,Cement plaster internal,Plaster,m2,2250.13,23.15,77,0.1
SA-R04527,06DO,Wooden door,Doors,no,2660.09,993.06,82,0.02
SA-R04528,01EA,Soil compaction,EarthWork,m3,85.7,20.52,84,0.05
SA-R04528,02CE,Wall tiles,Ceramic,m2,277.57,53.24,91,0.1
SA-R04528,03WA,Liquid membrane,Waterproofing,m2,358.96,42.26,81,0.08
SA-R04528,04PA,Oil paint external,Paint,m2,333.32,15.38,88,0.1
SA-R04528,05HV,Split AC unit,HVAC,no,261.01,2004.45,90,0.03
SA-R04528,06DO,UPVC door,Doors,no,98.1,926.59,82,0.02
SA-R04528,07FI,Sprinkler head,FireFighting,no,134.57,273.25,82,0.03
SA-R04528,08EL,Light point,Electrical,no,173.85,69.82,90,0.05
SA-R04528,09WI,Aluminum window fixed,Windows,m2,199.22,586.53,87,0.05
SA-R04528,10RE,Steel reinforcement 40ksi,Reinforcement,ton,175.94,2882.95,79,0.07
SA-R04528,11EL,Passenger elevator 6 stop,Elevator,no,129.23,195798.17,76,0.01
SA-R04529,01WI,Glass partition,Windows,m2,3482.82,605.5,92,0.05
SA-R04529,02RE,Steel reinforcement 60ksi,Reinforcement,ton,2030.47,3189.92,78,0.07
SA-R04529,03PA,Anti-mold paint,Paint,m2,4394.2,15,87,0.1
SA-R04529,04PL,Water tank GRP,Plumbing,no,741.98,97.44,93,0.05
SA-R04529,05BL,Hollow concrete blocks 15cm,Block,m2,1131.3,34.64,88,0.06
SA-R04529,06CE,Porcelain tiles 60x60,Ceramic,m2,4264.33,53.03,95,0.1
SA-R04529,07HV,Exhaust fan,HVAC,no,2603.08,2060.88,81,0.03
SA-R04529,08WA,Bitumen waterproofing,Waterproofing,m2,2019.52,47.29,97,0.08
SA-R04529,09CO,RC stairs,Concrete,m3,3096.8,360.67,89,0.05
SA-R04529,10PL,Gypsum plaster,Plaster,m2,3729.08,22.28,75,0.1
SA-R04529,11EL,Passenger elevator 10 stop,Elevator,no,3438.15,204239.27,78,0.01
SA-R04530,01EA,Trench excavation,EarthWork,m3,566.35,24.1,92,0.05
SA-R04530,02PL,Cement plaster external,Plaster,m2,613.22,25.98,84,0.1
SA-R04530,03WA,Bitumen waterproofing,Waterproofing,m2,796.9,51.99,92,0.08
SA-R04530,04MA,Marble flooring,Marble,m2,756.83,176.18,93,0.08
SA-R04530,05HV,Ductwork,HVAC,no,275.91,2524.99,90,0.03
SA-R04530,06CO,Plain concrete (PC),Concrete,m3,756.74,416.14,94,0.05
SA-R04530,07FI,Sprinkler head,FireFighting,no,807.24,327.73,88,0.03
SA-R04530,08BL,Hollow concrete blocks 10cm,Block,m2,549.7,41.35,97,0.06
SA-R04530,09CE,Skirting,Ceramic,m2,450.56,62.3,87,0.1
SA-R04531,01EA,Trench excavation,EarthWork,m3,549.03,23.86,85,0.05
SA-R04531,02HV,Ducted AC,HVAC,no,1370.88,2321.72,81,0.03
SA-R04531,03PA,Anti-mold paint,Paint,m2,1247.16,17.24,97,0.1
SA-R04531,04FI,Smoke detector,FireFighting,no,2688.87,322.83,83,0.03
SA-R04531,05MA,Granite countertop,Marble,m2,1495.12,171.51,79,0.08
SA-R04531,06WA,Bitumen waterproofing,Waterproofing,m2,878.62,52.4,98,0.08
SA-R04531,07DO,Metal door,Doors,no,1860.8,1191.8,80,0.02
SA-R04532,01FI,Fire alarm panel,FireFighting,no,120.65,336.06,99,0.03
SA-R04532,02EL,Escalator,Elevator,no,435.6,241461.14,86,0.01
SA-R04532,03CE,Skirting,Ceramic,m2,475.8,65.15,80,0.1
SA-R04532,04EA,Backfilling,EarthWork,m3,425.4,24.89,77,0.05
SA-R04532,05PA,Oil paint external,Paint,m2,320.01,17.51,82,0.1
SA-R04532,06CO,RC slabs,Concrete,m3,429.31,433.57,91,0.05
SA-R04532,07RE,Steel reinforcement 40ksi,Reinforcement,ton,358.35,3521.73,77,0.07
SA-R04532,08EL,MCB,Electrical,no,323.96,75.48,99,0.05
SA-R04532,09PL,Copper pipe 15mm,Plumbing,no,218.66,116.87,85,0.05
SA-R04532,10DO,Wooden door,Doors,no,124.28,1213.41,85,0.02
SA-R04533,01WA,Liquid membrane,Waterproofing,m2,5176.4,46.8,99,0.08
SA-R04533,02CO,RC beams,Concrete,m3,6648.41,410.34,83,0.05
SA-R04533,03EL,Earthing system,Electrical,no,18582.19,72.31,83,0.05
SA-R04533,04PA,Oil paint external,Paint,m2,21292.07,15.37,77,0.1
SA-R04533,05EL,Passenger elevator 10 stop,Elevator,no,11796.71,210004.5,87,0.01
SA-R04534,01BL,Concrete bricks,Block,m2,6682,30.68,82,0.06
SA-R04534,02EA,Excavation for foundations,EarthWork,m3,2193.24,19.1,95,0.05
SA-R04534,03EL,Light point,Electrical,no,8459.6,61.76,94,0.05
SA-R04534,04CE,Skirting,Ceramic,m2,5397.86,52.89,93,0.1
SA-R04534,05CO,Reinforced concrete (RC) foundations,Concrete,m3,9646.46,349,78,0.05
SA-R04534,06FI,Sprinkler head,FireFighting,no,10326.25,269.55,77,0.03
SA-R04534,07HV,Exhaust fan,HVAC,no,5730.68,1875.62,87,0.03
SA-R04535,01PA,Textured paint,Paint,m2,266.99,15.46,86,0.1
SA-R04535,02BL,Hollow concrete blocks 10cm,Block,m2,87.09,36.7,80,0.06
SA-R04535,03RE,Steel reinforcement 40ksi,Reinforcement,ton,178.78,3455.59,79,0.07
SA-R04535,04DO,Fire rated door,Doors,no,243.48,1087.08,99,0.02
SA-R04535,05WI,Aluminum window fixed,Windows,m2,174.46,651.14,78,0.05
SA-R04535,06WA,Liquid membrane,Waterproofing,m2,327.96,50.05,79,0.08
SA-R04535,07CO,RC slabs,Concrete,m3,221.06,379.54,78,0.05
SA-R04535,08HV,Exhaust fan,HVAC,no,121.68,2326.1,93,0.03
SA-R04535,09CE,Porcelain tiles 60x60,Ceramic,m2,66.12,58.87,80,0.1
SA-R04535,10MA,Granite countertop,Marble,m2,304.87,152.84,89,0.08
SA-R04535,11EA,Excavation for foundations,EarthWork,m3,79.22,21.81,85,0.05
SA-R04536,01EA,Soil compaction,EarthWork,m3,2456,19.67,87,0.05
SA-R04536,02CE,Mosaic tiles,Ceramic,m2,6885.92,52.55,94,0.1
SA-R04536,03CO,RC slabs,Concrete,m3,4292.68,356.04,90,0.05
SA-R04536,04RE,Steel reinforcement 40ksi,Reinforcement,ton,1772.62,3059.36,76,0.07
SA-R04536,05BL,AAC blocks,Block,m2,7638.62,33.52,88,0.06
SA-R04536,06WI,Glass partition,Windows,m2,1836.53,568.62,79,0.05
SA-R04536,07HV,Air handling unit,HVAC,no,4780.71,1920.77,83,0.03
SA-R04536,08DO,Metal door,Doors,no,5087.41,890.4,80,0.02
SA-R04536,09WA,Polymer waterproofing,Waterproofing,m2,2820.35,40.93,99,0.08
SA-R04537,01PL,Grey water pipe,Plumbing,no,192.75,91.35,84,0.05
SA-R04537,02DO,UPVC door,Doors,no,275.7,949.94,87,0.02
SA-R04537,03CE,Skirting,Ceramic,m2,190.32,48.27,98,0.1
SA-R04537,04WA,Liquid membrane,Waterproofing,m2,488.97,40.23,80,0.08
SA-R04537,05RE,Tie wire,Reinforcement,ton,348.4,2965.02,76,0.07
SA-R04537,06CO,RC stairs,Concrete,m3,266.57,328.78,76,0.05
SA-R04537,07PL,Scratch coat,Plaster,m2,144.48,21.27,89,0.1
SA-R04537,08HV,Split AC unit,HVAC,no,61.7,1935.06,85,0.03
SA-R04537,09WI,Glass partition,Windows,m2,240.16,564.19,92,0.05
SA-R04537,10FI,Emergency light,FireFighting,no,172.18,272.2,91,0.03
SA-R04538,01PL,Sanitary fitting,Plumbing,no,949.29,99.83,92,0.05
SA-R04538,02HV,Split AC unit,HVAC,no,3999.27,2082.94,81,0.03
SA-R04538,03CE,Ceramic tiles 40x40,Ceramic,m2,2335.51,56.05,98,0.1
SA-R04538,04RE,Steel mesh,Reinforcement,ton,1751.77,3205.65,78,0.07
SA-R04538,05EA,Trench excavation,EarthWork,m3,3135.67,20.71,93,0.05
SA-R04538,06EL,Escalator,Elevator,no,1511.76,206185.82,98,0.01
SA-R04538,07WI,Aluminum window sliding,Windows,m2,3257,609.97,79,0.05
SA-R04538,08FI,Fire hose cabinet,FireFighting,no,1195.21,285.73,98,0.03
SA-R04539,01EA,Backfilling,EarthWork,m3,332.32,24.17,90,0.05
SA-R04539,02BL,Hollow concrete blocks 15cm,Block,m2,58.29,41.71,78,0.06
SA-R04539,03EL,Freight elevator,Elevator,no,237.5,256477.34,93,0.01
SA-R04539,04CO,Lightweight concrete screed,Concrete,m3,350.16,459.27,90,0.05
SA-R04539,05PA,Oil paint external,Paint,m2,85.41,18.06,99,0.1
SA-R04539,06RE,Steel mesh,Reinforcement,ton,170.5,4052.43,81,0.07
SA-R04539,07PL,Grey water pipe,Plumbing,no,87.28,118.4,99,0.05
SA-R04539,08FI,Smoke detector,FireFighting,no,83.12,349.99,78,0.03
SA-R04539,09PL,Cement plaster internal,Plaster,m2,138.13,29.04,89,0.1
SA-R04539,10HV,Diffuser,HVAC,no,208.62,2496.38,98,0.03
SA-R04540,01CE,Wall tiles,Ceramic,m2,709.94,50.74,77,0.1
SA-R04540,02CO,Lightweight concrete screed,Concrete,m3,1539.99,362.01,82,0.05
SA-R04540,03MA,Granite countertop,Marble,m2,4794.97,142.2,82,0.08
SA-R04540,04DO,Wooden door,Doors,no,914.18,911.41,98,0.02
SA-R04540,05PL,Cement plaster external,Plaster,m2,3753.74,22.57,83,0.1
SA-R04540,06EL,DB panel,Electrical,no,1193.78,63.31,93,0.05
SA-R04540,07RE,Tie wire,Reinforcement,ton,4832.66,3064.25,98,0.07
SA-R04540,08PL,Water heater,Plumbing,no,3365.2,97.11,76,0.05
SA-R04540,09BL,Concrete bricks,Block,m2,5302.97,35.14,82,0.06
SA-R04540,10EA,Site grading,EarthWork,m3,4221.74,19.61,99,0.05
SA-R04541,01WI,Aluminum window fixed,Windows,m2,313.73,695.51,98,0.05
SA-R04541,02BL,Hollow concrete blocks 20cm,Block,m2,532.8,40.2,78,0.06
SA-R04541,03PA,Oil paint external,Paint,m2,636.83,16.61,85,0.1
SA-R04541,04EL,Wire 4mm,Electrical,no,174.12,83.41,90,0.05
SA-R04541,05PL,Gypsum plaster,Plaster,m2,990.42,26.27,76,0.1
SA-R04541,06PL,Pump set,Plumbing,no,879.92,111.52,96,0.05
SA-R04541,07HV,Ductwork,HVAC,no,657.26,2331.79,89,0.03
SA-R04541,08EL,Passenger elevator 6 stop,Elevator,no,726.58,234296.92,79,0.01
SA-R04542,01EA,Soil compaction,EarthWork,m3,96.61,22.25,96,0.05
SA-R04542,02BL,Hollow concrete blocks 10cm,Block,m2,40.61,37.81,77,0.06
SA-R04542,03EL,PVC conduit,Electrical,no,69.08,70.8,80,0.05
SA-R04542,04WA,Polymer waterproofing,Waterproofing,m2,67.62,48.26,98,0.08
SA-R04542,05CE,Porcelain tiles 60x60,Ceramic,m2,51.65,58.38,89,0.1
SA-R04542,06HV,Ductwork,HVAC,no,98.81,2123.95,93,0.03
SA-R04542,07RE,Steel reinforcement 60ksi,Reinforcement,ton,89.75,3169.86,82,0.07
SA-R04542,08WI,Curtain wall,Windows,m2,102.11,646.44,90,0.05
SA-R04543,01PA,Emulsion paint internal,Paint,m2,634.7,13.82,92,0.1
SA-R04543,02PL,Cement plaster internal,Plaster,m2,1149.7,21.16,99,0.1
SA-R04543,03DO,Wooden door,Doors,no,359.97,908.43,87,0.02
SA-R04543,04BL,Hollow concrete blocks 15cm,Block,m2,1328.03,31.98,96,0.06
SA-R04543,05MA,Granite flooring,Marble,m2,822.7,140.54,83,0.08
SA-R04543,06FI,Sprinkler head,FireFighting,no,614.22,262.15,94,0.03
SA-R04544,01BL,Hollow concrete blocks 20cm,Block,m2,719.59,32.29,91,0.06
SA-R04544,02MA,Marble flooring,Marble,m2,1089.49,146.1,81,0.08
SA-R04544,03DO,UPVC door,Doors,no,419.57,982.71,96,0.02
SA-R04544,04CO,Lightweight concrete screed,Concrete,m3,813.77,361.71,84,0.05
SA-R04544,05HV,Diffuser,HVAC,no,351.08,1876.89,93,0.03
SA-R04544,06PA,Emulsion paint internal,Paint,m2,1004.09,14.39,81,0.1
SA-R04544,07WI,Aluminum window fixed,Windows,m2,377.18,597.6,97,0.05
SA-R04544,08PL,Gypsum plaster,Plaster,m2,761.6,21.88,77,0.1
SA-R04544,09EL,Freight elevator,Elevator,no,626.24,209074.15,90,0.01
SA-R04544,10FI,Fire hose cabinet,FireFighting,no,555.61,284.43,78,0.03
SA-R04545,01FI,Emergency light,FireFighting,no,43028.64,266.33,75,0.03
SA-R04545,02BL,AAC blocks,Block,m2,44078.79,31.64,83,0.06
SA-R04545,03DO,Wooden door,Doors,no,64028.48,915.44,84,0.02
SA-R04545,04CE,Ceramic tiles 40x40,Ceramic,m2,84857.32,50.47,93,0.1
SA-R04545,05CO,Plain concrete (PC),Concrete,m3,82662.65,350.5,97,0.05
SA-R04545,06RE,Tie wire,Reinforcement,ton,67730.29,2852.89,93,0.07
SA-R04545,07HV,Ducted AC,HVAC,no,39521.26,1968.89,76,0.03
SA-R04545,08EA,Trench excavation,EarthWork,m3,29940.59,20.04,91,0.05
SA-R04545,09PL,Cement plaster internal,Plaster,m2,56803.46,22.14,95,0.1
SA-R04545,10WI,Curtain wall,Windows,m2,86581.1,574.9,80,0.05
SA-R04546,01EA,Site grading,EarthWork,m3,395.21,22.88,83,0.05
SA-R04546,02BL,AAC blocks,Block,m2,1088.87,40.04,79,0.06
SA-R04546,03EL,Passenger elevator 10 stop,Elevator,no,1479.34,218579,91,0.01
SA-R04546,04FI,Fire extinguisher,FireFighting,no,1449.39,320.36,88,0.03
SA-R04546,05WA,Liquid membrane,Waterproofing,m2,2304.95,50.39,88,0.08
SA-R04546,06CO,Reinforced concrete (RC) foundations,Concrete,m3,1870.28,407.91,92,0.05
SA-R04546,07RE,Steel reinforcement 60ksi,Reinforcement,ton,763.2,3483.76,86,0.07
SA-R04546,08CE,Ceramic tiles 40x40,Ceramic,m2,1611.84,60.73,82,0.1
SA-R04546,09MA,Granite countertop,Marble,m2,447.12,171.98,87,0.08
SA-R04547,01PA,Anti-mold paint,Paint,m2,3477.51,14.85,83,0.1
SA-R04547,02EL,DB panel,Electrical,no,3529.62,70.95,80,0.05
SA-R04547,03HV,Diffuser,HVAC,no,1383.18,2088.34,95,0.03
SA-R04547,04RE,Steel reinforcement 60ksi,Reinforcement,ton,3913.42,3207.69,81,0.07
SA-R04547,05BL,Hollow concrete blocks 15cm,Block,m2,4929.02,35.59,82,0.06
SA-R04548,01WA,Bitumen waterproofing,Waterproofing,m2,50.47,55.39,93,0.08
SA-R04548,02WI,Aluminum window fixed,Windows,m2,231.29,733.6,81,0.05
SA-R04548,03EA,Excavation for foundations,EarthWork,m3,427.78,23.23,80,0.05
SA-R04548,04FI,Fire hose cabinet,FireFighting,no,180.56,347.04,89,0.03
SA-R04548,05DO,Metal door,Doors,no,408.06,1168.82,78,0.02
SA-R04549,01PL,Copper pipe 15mm,Plumbing,no,588.12,117.62,77,0.05
SA-R04549,02WA,Water stop,Waterproofing,m2,2840.29,55.15,80,0.08
SA-R04549,03PL,Scratch coat,Plaster,m2,2698.59,27.83,88,0.1
SA-R04549,04WI,Glass partition,Windows,m2,2616.77,711.56,95,0.05
SA-R04549,05CE,Skirting,Ceramic,m2,2857.35,66.32,92,0.1
SA-R04549,06MA,Granite flooring,Marble,m2,504.68,174.4,96,0.08
SA-R04549,07EL,Freight elevator,Elevator,no,1376.18,222054.6,81,0.01
SA-R04549,08EL,Earthing system,Electrical,no,1713.73,79.67,94,0.05
SA-R04549,09BL,AAC blocks,Block,m2,887.58,38.4,88,0.06
SA-R04549,10RE,Tie wire,Reinforcement,ton,2183.28,3410.91,97,0.07
SA-R04549,11CO,RC beams,Concrete,m3,2653.96,443.11,78,0.05
SA-R04550,01PL,PVC pipe 110mm,Plumbing,no,842.06,95.09,83,0.05
SA-R04550,02EA,Soil compaction,EarthWork,m3,133.77,20.19,78,0.05
SA-R04550,03CO,Lightweight concrete screed,Concrete,m3,634.6,346.08,97,0.05
SA-R04550,04EL,Passenger elevator 6 stop,Elevator,no,356.72,192323.84,82,0.01
SA-R04550,05BL,Hollow concrete blocks 20cm,Block,m2,491.8,32.9,80,0.06
SA-R04550,06DO,Wooden door,Doors,no,636.41,917.75,99,0.02
SA-R04551,01EA,Soil compaction,EarthWork,m3,19152.63,18.65,89,0.05
SA-R04551,02PL,Scratch coat,Plaster,m2,22950.67,21.6,82,0.1
SA-R04551,03EL,Wire 6mm,Electrical,no,23278.54,65.36,78,0.05
SA-R04551,04DO,Metal door,Doors,no,10553.62,925.68,87,0.02
SA-R04551,05EL,Freight elevator,Elevator,no,17049.04,188658.25,78,0.01
SA-R04551,06CO,RC slabs,Concrete,m3,16719.59,339.89,87,0.05
SA-R04551,07PL,Water heater,Plumbing,no,7456.57,90.86,89,0.05
SA-R04551,08MA,Marble flooring,Marble,m2,7810.08,137.11,97,0.08
SA-R04551,09HV,Ductwork,HVAC,no,20001.71,1955.84,87,0.03
SA-R04551,10RE,Steel reinforcement 40ksi,Reinforcement,ton,8749.97,2927.44,90,0.07
SA-R04552,01EL,Escalator,Elevator,no,26.38,229033.21,85,0.01
SA-R04552,02EL,Light point,Electrical,no,16.2,83.19,98,0.05
SA-R04552,03WI,Aluminum window fixed,Windows,m2,74.57,734.7,88,0.05
SA-R04552,04CE,Wall tiles,Ceramic,m2,43.92,62.8,98,0.1
SA-R04552,05BL,Concrete bricks,Block,m2,13.68,38.12,77,0.06
SA-R04552,06FI,Fire hose cabinet,FireFighting,no,47.77,325.41,97,0.03
SA-R04552,07RE,Tie wire,Reinforcement,ton,40.88,3716.45,97,0.07
SA-R04552,08WA,Liquid membrane,Waterproofing,m2,60.82,53.82,86,0.08
SA-R04553,01CO,RC beams,Concrete,m3,357.54,355.8,92,0.05
SA-R04553,02WI,Glass partition,Windows,m2,428.97,613.6,83,0.05
SA-R04553,03EA,Trench excavation,EarthWork,m3,60.52,20.83,82,0.05
SA-R04553,04PL,Pump set,Plumbing,no,183.07,106.95,94,0.05
SA-R04553,05DO,Fire rated door,Doors,no,186.52,957.71,87,0.02
SA-R04553,06WA,Liquid membrane,Waterproofing,m2,468.03,45.47,82,0.08
SA-R04554,01FI,Smoke detector,FireFighting,no,1542.9,329.82,87,0.03
SA-R04554,02PL,Copper pipe 15mm,Plumbing,no,697.13,113.07,78,0.05
SA-R04554,03RE,Steel mesh,Reinforcement,ton,1742.34,3631.22,86,0.07
SA-R04554,04WA,Polymer waterproofing,Waterproofing,m2,1671.73,52.38,81,0.08
SA-R04554,05CO,Reinforced concrete (RC) foundations,Concrete,m3,1326.75,401.14,93,0.05
SA-R04554,06EL,Wire 4mm,Electrical,no,288.58,82.86,87,0.05
SA-R04554,07WI,Aluminum window sliding,Windows,m2,686.78,704.02,85,0.05
SA-R04554,08BL,AAC blocks,Block,m2,1633.69,37.41,88,0.06
SA-R04554,09CE,Mosaic tiles,Ceramic,m2,1455.37,59.66,81,0.1
SA-R04554,10PL,Gypsum plaster,Plaster,m2,931.06,27.32,78,0.1
SA-R04555,01FI,Fire hose cabinet,FireFighting,no,8499.92,278.52,92,0.03
SA-R04555,02MA,Marble cladding,Marble,m2,28792.48,141.86,93,0.08
SA-R04555,03PA,Oil paint external,Paint,m2,36105.13,14.47,84,0.1
SA-R04555,04CE,Porcelain tiles 60x60,Ceramic,m2,22525.54,57.26,81,0.1
SA-R04555,05WA,Liquid membrane,Waterproofing,m2,34315.67,44.92,93,0.08
SA-R04555,06BL,AAC blocks,Block,m2,47771.88,31.83,79,0.06
SA-R04555,07WI,Aluminum window fixed,Windows,m2,27846.55,618.69,85,0.05
SA-R04555,08RE,Steel reinforcement 40ksi,Reinforcement,ton,28469.47,3156.63,84,0.07
SA-R04555,09EL,Freight elevator,Elevator,no,43278.8,192889.91,81,0.01
SA-R04556,01EL,Passenger elevator 10 stop,Elevator,no,1759.01,236542.01,89,0.01
SA-R04556,02PL,Scratch coat,Plaster,m2,1283.94,26.61,76,0.1
SA-R04556,03FI,Fire hose cabinet,FireFighting,no,701.6,331.92,83,0.03
SA-R04556,04BL,Concrete bricks,Block,m2,3053.87,38.4,86,0.06
SA-R04556,05PL,PVC pipe 50mm,Plumbing,no,3106.45,117.18,85,0.05
SA-R04556,06WI,Aluminum window sliding,Windows,m2,2766.73,738.15,92,0.05
SA-R04556,07RE,Tie wire,Reinforcement,ton,2789.11,3818.33,88,0.07
SA-R04556,08PA,Textured paint,Paint,m2,2856.77,16.83,97,0.1
SA-R04556,09CO,RC beams,Concrete,m3,2627.29,426.06,87,0.05
SA-R04556,10EL,PVC conduit,Electrical,no,1971.72,81.32,83,0.05
SA-R04557,01EA,Trench excavation,EarthWork,m3,1074.97,20.97,80,0.05
SA-R04557,02DO,Wooden door,Doors,no,650.9,939.94,93,0.02
SA-R04557,03HV,Ducted AC,HVAC,no,222.72,1984.1,90,0.03
SA-R04557,04MA,Granite countertop,Marble,m2,934.92,148.63,82,0.08
SA-R04557,05RE,Steel mesh,Reinforcement,ton,838.28,3286.34,81,0.07
SA-R04557,06PL,Water tank GRP,Plumbing,no,555.75,100.24,82,0.05
SA-R04557,07BL,Hollow concrete blocks 10cm,Block,m2,1124.18,33.21,92,0.06
SA-R04557,08PA,Anti-mold paint,Paint,m2,362.04,14.66,98,0.1
SA-R04557,09PL,Gypsum plaster,Plaster,m2,844.1,24.24,89,0.1
SA-R04557,10WA,Polymer waterproofing,Waterproofing,m2,616.28,44.22,95,0.08
SA-R04558,01RE,Steel reinforcement 60ksi,Reinforcement,ton,103.97,3756.86,94,0.07
SA-R04558,02WA,Bitumen waterproofing,Waterproofing,m2,220.62,56.42,87,0.08
SA-R04558,03DO,Fire rated door,Doors,no,202.35,1083.67,81,0.02
SA-R04558,04PA,Emulsion paint internal,Paint,m2,112.19,17.28,89,0.1
SA-R04558,05PL,Water heater,Plumbing,no,72.07,128.66,93,0.05
SA-R04558,06EL,Switch socket,Electrical,no,307.91,86.66,98,0.05
SA-R04559,01WI,Aluminum window fixed,Windows,m2,457.99,742.8,75,0.05
SA-R04559,02EL,Switch socket,Electrical,no,368.8,85.48,95,0.05
SA-R04559,03PA,Textured paint,Paint,m2,145.94,17.65,95,0.1
SA-R04559,04EL,Passenger elevator 6 stop,Elevator,no,137.87,253848.47,82,0.01
SA-R04559,05WA,Polymer waterproofing,Waterproofing,m2,169.62,56.33,76,0.08
SA-R04559,06PL,Scratch coat,Plaster,m2,271.95,28.13,96,0.1
SA-R04559,07DO,Wooden door,Doors,no,245.49,1256.47,81,0.02
SA-R04559,08HV,Diffuser,HVAC,no,296.37,2400.88,93,0.03
SA-R04559,09BL,Hollow concrete blocks 15cm,Block,m2,372.96,43.94,86,0.06
SA-R04559,10MA,Marble cladding,Marble,m2,47.35,189.14,87,0.08
SA-R04559,11RE,Steel reinforcement 60ksi,Reinforcement,ton,113.01,3942.91,78,0.07
SA-R04559,12PL,Water heater,Plumbing,no,288.95,118.43,88,0.05
SA-R04560,01CO,RC columns,Concrete,m3,3792.75,407.34,93,0.05
SA-R04560,02CE,Skirting,Ceramic,m2,2620.42,57.61,92,0.1
SA-R04560,03DO,Fire rated door,Doors,no,1875.14,1113.31,85,0.02
SA-R04560,04MA,Granite flooring,Marble,m2,1222.71,165.94,87,0.08
SA-R04560,05EA,Backfilling,EarthWork,m3,1339.81,23.76,91,0.05
SA-R04560,06PA,Textured paint,Paint,m2,6049.79,16.69,99,0.1
SA-R04560,07WI,Glass partition,Windows,m2,3592.76,691.5,98,0.05
SA-R04560,08RE,Steel mesh,Reinforcement,ton,5533.72,3616.44,87,0.07
SA-R04561,01PL,Water heater,Plumbing,no,25298.59,98.35,84,0.05
SA-R04561,02EL,Escalator,Elevator,no,13438.4,186619.13,94,0.01
SA-R04561,03WI,Curtain wall,Windows,m2,5374.63,613.65,75,0.05
SA-R04561,04RE,Tie wire,Reinforcement,ton,30791.42,3233.34,80,0.07
SA-R04561,05WA,Bitumen waterproofing,Waterproofing,m2,13228.12,46.36,95,0.08
SA-R04561,06CO,RC beams,Concrete,m3,43685.04,375.84,76,0.05
SA-R04561,07FI,Fire extinguisher,FireFighting,no,22230.53,281.58,95,0.03
SA-R04562,01EA,Backfilling,EarthWork,m3,31892.32,19.98,90,0.05
SA-R04562,02BL,Hollow concrete blocks 15cm,Block,m2,36880.39,32.35,82,0.06
SA-R04562,03CO,RC stairs,Concrete,m3,44255.03,371.39,78,0.05
SA-R04562,04PA,Anti-mold paint,Paint,m2,45139.61,14.96,89,0.1
SA-R04562,05PL,Gypsum plaster,Plaster,m2,39177.03,22.8,89,0.1
SA-R04562,06WI,Glass partition,Windows,m2,9271.7,625.4,83,0.05
SA-R04562,07HV,Diffuser,HVAC,no,42304.88,1872.83,87,0.03
SA-R04562,08FI,Fire extinguisher,FireFighting,no,12892.77,286.64,84,0.03
SA-R04562,09CE,Skirting,Ceramic,m2,49469.95,51.35,78,0.1
SA-R04562,10PL,Water tank GRP,Plumbing,no,7328.2,101.58,85,0.05
SA-R04562,11MA,Granite flooring,Marble,m2,22597.44,145.86,78,0.08
SA-R04562,12EL,Freight elevator,Elevator,no,9155.44,189351.71,77,0.01
SA-R04563,01WI,Aluminum window sliding,Windows,m2,2466.79,687.89,85,0.05
SA-R04563,02DO,Fire rated door,Doors,no,4055.72,1128.67,88,0.02
SA-R04563,03BL,Hollow concrete blocks 15cm,Block,m2,5427.06,39.98,91,0.06
SA-R04563,04RE,Steel mesh,Reinforcement,ton,3528.66,3550.54,92,0.07
SA-R04563,05CO,RC columns,Concrete,m3,3941.14,428.7,91,0.05
SA-R04563,06MA,Granite flooring,Marble,m2,4029,171.14,90,0.08
SA-R04563,07HV,Exhaust fan,HVAC,no,3423.78,2229.29,87,0.03
SA-R04563,08EA,Site grading,EarthWork,m3,1558.19,23.34,79,0.05
SA-R04563,09EL,Freight elevator,Elevator,no,8224.74,238293.69,77,0.01
SA-R04563,10PL,Gypsum plaster,Plaster,m2,7638.74,26.31,93,0.1
